"date","state","confirmed","deaths"
2020-02-16,"Delaware",0,0
2020-02-17,"Delaware",0,0
2020-02-18,"Delaware",0,0
2020-02-19,"Delaware",0,0
2020-02-20,"Delaware",0,0
2020-02-21,"Delaware",0,0
2020-02-22,"Delaware",0,0
2020-02-23,"Delaware",0,0
2020-02-24,"Delaware",0,0
2020-02-25,"Delaware",0,0
2020-02-26,"Delaware",0,0
2020-02-27,"Delaware",0,0
2020-02-28,"Delaware",0,0
2020-02-29,"Delaware",0,0
2020-03-01,"Delaware",0,0
2020-03-02,"Delaware",0,0
2020-03-03,"Delaware",0,0
2020-03-04,"Delaware",0,0
2020-03-05,"Delaware",0,0
2020-03-06,"Delaware",0,0
2020-03-07,"Delaware",0,0
2020-03-08,"Delaware",0,0
2020-03-09,"Delaware",0,0
2020-03-10,"Delaware",0,0
2020-03-11,"Delaware",1,0
2020-03-12,"Delaware",1,0
2020-03-13,"Delaware",4,0
2020-03-14,"Delaware",6,0
2020-03-15,"Delaware",6,0
2020-03-16,"Delaware",8,0
2020-03-17,"Delaware",16,0
2020-03-18,"Delaware",19,0
2020-03-19,"Delaware",30,0
2020-03-20,"Delaware",39,0
2020-03-21,"Delaware",45,0
2020-03-22,"Delaware",56,0
2020-03-23,"Delaware",68,0
2020-03-24,"Delaware",104,0
2020-03-25,"Delaware",119,0
2020-03-26,"Delaware",130,1
2020-03-27,"Delaware",163,2
2020-03-28,"Delaware",214,5
2020-03-29,"Delaware",232,6
2020-03-30,"Delaware",264,6
2020-03-31,"Delaware",319,10
2020-04-01,"Delaware",368,11
2020-04-02,"Delaware",393,12
2020-04-03,"Delaware",450,14
2020-04-04,"Delaware",593,14
2020-04-05,"Delaware",673,14
2020-04-06,"Delaware",783,15
2020-04-07,"Delaware",928,16
2020-04-08,"Delaware",1116,19
2020-04-09,"Delaware",1209,23
2020-04-10,"Delaware",1326,32
2020-04-11,"Delaware",1479,33
2020-04-12,"Delaware",1625,35
2020-04-13,"Delaware",1758,41
2020-04-14,"Delaware",1926,43
2020-04-15,"Delaware",2014,46
2020-04-16,"Delaware",2070,55
2020-04-17,"Delaware",2317,61
2020-04-18,"Delaware",2538,67
2020-04-19,"Delaware",2538,67
2020-04-20,"Delaware",2745,72
2020-04-21,"Delaware",2931,82
2020-04-22,"Delaware",3200,89
2020-04-23,"Delaware",3308,92
2020-04-24,"Delaware",3442,100
2020-04-25,"Delaware",3576,112
2020-04-26,"Delaware",4034,120
2020-04-27,"Delaware",4162,125
2020-04-28,"Delaware",4575,137
2020-01-22,"Diamond Princess",0,0
2020-01-23,"Diamond Princess",0,0
2020-01-24,"Diamond Princess",0,0
2020-01-25,"Diamond Princess",0,0
2020-01-26,"Diamond Princess",0,0
2020-01-27,"Diamond Princess",0,0
2020-01-28,"Diamond Princess",0,0
2020-01-29,"Diamond Princess",0,0
2020-01-30,"Diamond Princess",0,0
2020-01-31,"Diamond Princess",0,0
2020-02-01,"Diamond Princess",0,0
2020-02-02,"Diamond Princess",0,0
2020-02-03,"Diamond Princess",0,0
2020-02-04,"Diamond Princess",0,0
2020-02-05,"Diamond Princess",0,0
2020-02-06,"Diamond Princess",0,0
2020-02-07,"Diamond Princess",0,0
2020-02-08,"Diamond Princess",0,0
2020-02-09,"Diamond Princess",0,0
2020-02-10,"Diamond Princess",0,0
2020-02-11,"Diamond Princess",0,0
2020-02-12,"Diamond Princess",0,0
2020-02-13,"Diamond Princess",0,0
2020-02-14,"Diamond Princess",0,0
2020-02-15,"Diamond Princess",0,0
2020-02-16,"Diamond Princess",0,0
2020-02-17,"Diamond Princess",0,0
2020-02-18,"Diamond Princess",0,0
2020-02-19,"Diamond Princess",0,0
2020-02-20,"Diamond Princess",0,0
2020-02-21,"Diamond Princess",0,0
2020-02-22,"Diamond Princess",0,0
2020-02-23,"Diamond Princess",0,0
2020-02-24,"Diamond Princess",0,0
2020-02-25,"Diamond Princess",0,0
2020-02-26,"Diamond Princess",0,0
2020-02-27,"Diamond Princess",0,0
2020-02-28,"Diamond Princess",0,0
2020-02-29,"Diamond Princess",0,0
2020-03-01,"Diamond Princess",0,0
2020-03-02,"Diamond Princess",0,0
2020-03-03,"Diamond Princess",0,0
2020-03-04,"Diamond Princess",0,0
2020-03-05,"Diamond Princess",0,0
2020-03-06,"Diamond Princess",0,0
2020-03-07,"Diamond Princess",0,0
2020-03-08,"Diamond Princess",0,0
2020-03-09,"Diamond Princess",0,0
2020-03-10,"Diamond Princess",0,0
2020-03-11,"Diamond Princess",0,0
2020-03-12,"Diamond Princess",0,0
2020-03-13,"Diamond Princess",0,0
2020-03-14,"Diamond Princess",0,0
2020-03-15,"Diamond Princess",0,0
2020-03-16,"Diamond Princess",0,0
2020-03-17,"Diamond Princess",47,0
2020-03-18,"Diamond Princess",47,0
2020-03-19,"Diamond Princess",47,0
2020-03-20,"Diamond Princess",49,0
2020-03-21,"Diamond Princess",49,0
2020-03-22,"Diamond Princess",49,0
2020-03-23,"Diamond Princess",49,0
2020-03-24,"Diamond Princess",49,0
2020-03-25,"Diamond Princess",49,0
2020-03-26,"Diamond Princess",49,0
2020-03-27,"Diamond Princess",49,0
2020-03-28,"Diamond Princess",49,0
2020-03-29,"Diamond Princess",49,0
2020-03-30,"Diamond Princess",49,0
2020-03-31,"Diamond Princess",49,0
2020-04-01,"Diamond Princess",49,0
2020-04-02,"Diamond Princess",49,0
2020-04-03,"Diamond Princess",49,0
2020-04-04,"Diamond Princess",49,0
2020-04-05,"Diamond Princess",49,0
2020-04-06,"Diamond Princess",49,0
2020-04-07,"Diamond Princess",49,0
2020-04-08,"Diamond Princess",49,0
2020-04-09,"Diamond Princess",49,0
2020-04-10,"Diamond Princess",49,0
2020-04-11,"Diamond Princess",49,0
2020-04-12,"Diamond Princess",49,0
2020-04-13,"Diamond Princess",49,0
2020-04-14,"Diamond Princess",49,0
2020-04-15,"Diamond Princess",49,0
2020-04-16,"Diamond Princess",49,0
2020-04-17,"Diamond Princess",49,0
2020-04-18,"Diamond Princess",49,0
2020-04-19,"Diamond Princess",49,0
2020-04-20,"Diamond Princess",49,0
2020-04-21,"Diamond Princess",49,0
2020-04-22,"Diamond Princess",49,0
2020-04-23,"Diamond Princess",49,0
2020-04-24,"Diamond Princess",49,0
2020-04-25,"Diamond Princess",49,0
2020-04-26,"Diamond Princess",49,0
2020-04-27,"Diamond Princess",49,0
2020-04-28,"Diamond Princess",49,0
2020-01-22,"District of Columbia",0,0
2020-01-23,"District of Columbia",0,0
2020-01-24,"District of Columbia",0,0
2020-01-25,"District of Columbia",0,0
2020-01-26,"District of Columbia",0,0
2020-01-27,"District of Columbia",0,0
2020-01-28,"District of Columbia",0,0
2020-01-29,"District of Columbia",0,0
2020-01-30,"District of Columbia",0,0
2020-01-31,"District of Columbia",0,0
2020-02-01,"District of Columbia",0,0
2020-02-02,"District of Columbia",0,0
2020-02-03,"District of Columbia",0,0
2020-02-04,"District of Columbia",0,0
2020-02-05,"District of Columbia",0,0
2020-02-06,"District of Columbia",0,0
2020-02-07,"District of Columbia",0,0
2020-02-08,"District of Columbia",0,0
2020-02-09,"District of Columbia",0,0
2020-02-10,"District of Columbia",0,0
2020-02-11,"District of Columbia",0,0
2020-02-12,"District of Columbia",0,0
2020-02-13,"District of Columbia",0,0
2020-02-14,"District of Columbia",0,0
2020-02-15,"District of Columbia",0,0
2020-02-16,"District of Columbia",0,0
2020-02-17,"District of Columbia",0,0
2020-02-18,"District of Columbia",0,0
2020-02-19,"District of Columbia",0,0
2020-02-20,"District of Columbia",0,0
2020-02-21,"District of Columbia",0,0
2020-02-22,"District of Columbia",0,0
2020-02-23,"District of Columbia",0,0
2020-02-24,"District of Columbia",0,0
2020-02-25,"District of Columbia",0,0
2020-02-26,"District of Columbia",0,0
2020-02-27,"District of Columbia",0,0
2020-02-28,"District of Columbia",0,0
2020-02-29,"District of Columbia",0,0
2020-03-01,"District of Columbia",0,0
2020-03-02,"District of Columbia",0,0
2020-03-03,"District of Columbia",0,0
2020-03-04,"District of Columbia",0,0
2020-03-05,"District of Columbia",0,0
2020-03-06,"District of Columbia",0,0
2020-03-07,"District of Columbia",0,0
2020-03-08,"District of Columbia",0,0
2020-03-09,"District of Columbia",0,0
2020-03-10,"District of Columbia",0,0
2020-03-11,"District of Columbia",0,0
2020-03-12,"District of Columbia",0,0
2020-03-13,"District of Columbia",0,0
2020-03-14,"District of Columbia",0,0
2020-03-15,"District of Columbia",0,0
2020-03-16,"District of Columbia",22,0
2020-03-17,"District of Columbia",22,0
2020-03-18,"District of Columbia",31,0
2020-03-19,"District of Columbia",40,0
2020-03-20,"District of Columbia",71,1
2020-03-21,"District of Columbia",98,0
2020-03-22,"District of Columbia",102,2
2020-03-23,"District of Columbia",120,2
2020-03-24,"District of Columbia",141,2
2020-03-25,"District of Columbia",187,2
2020-03-26,"District of Columbia",231,3
2020-03-27,"District of Columbia",271,3
2020-03-28,"District of Columbia",304,4
2020-03-29,"District of Columbia",342,5
2020-03-30,"District of Columbia",401,9
2020-03-31,"District of Columbia",495,9
2020-04-01,"District of Columbia",586,9
2020-04-02,"District of Columbia",653,12
2020-04-03,"District of Columbia",757,15
2020-04-04,"District of Columbia",902,21
2020-04-05,"District of Columbia",1002,22
2020-04-06,"District of Columbia",1097,24
2020-04-07,"District of Columbia",1211,22
2020-04-08,"District of Columbia",1440,27
2020-04-09,"District of Columbia",1523,32
2020-04-10,"District of Columbia",1660,38
2020-04-11,"District of Columbia",1778,47
2020-04-12,"District of Columbia",1875,50
2020-04-13,"District of Columbia",1955,52
2020-04-14,"District of Columbia",2058,67
2020-04-15,"District of Columbia",2197,72
2020-04-16,"District of Columbia",2350,81
2020-04-17,"District of Columbia",2476,86
2020-04-18,"District of Columbia",2666,91
2020-04-19,"District of Columbia",2793,96
2020-04-20,"District of Columbia",2927,105
2020-04-21,"District of Columbia",3098,112
2020-04-22,"District of Columbia",3206,127
2020-04-23,"District of Columbia",3361,139
2020-04-24,"District of Columbia",3528,153
2020-04-25,"District of Columbia",3699,165
2020-04-26,"District of Columbia",3841,178
2020-04-27,"District of Columbia",3892,185
2020-04-28,"District of Columbia",3994,190
2020-01-22,"Florida",0,0
2020-01-23,"Florida",0,0
2020-01-24,"Florida",0,0
2020-01-25,"Florida",0,0
2020-01-26,"Florida",0,0
2020-01-27,"Florida",0,0
2020-01-28,"Florida",0,0
2020-01-29,"Florida",0,0
2020-01-30,"Florida",0,0
2020-01-31,"Florida",0,0
2020-02-01,"Florida",0,0
2020-02-02,"Florida",0,0
2020-02-03,"Florida",0,0
2020-02-04,"Florida",0,0
2020-02-05,"Florida",0,0
2020-02-06,"Florida",0,0
2020-02-07,"Florida",0,0
2020-02-08,"Florida",0,0
2020-02-09,"Florida",0,0
2020-02-10,"Florida",0,0
2020-02-11,"Florida",0,0
2020-02-12,"Florida",0,0
2020-02-13,"Florida",0,0
2020-02-14,"Florida",0,0
2020-02-15,"Florida",0,0
2020-02-16,"Florida",0,0
2020-02-17,"Florida",0,0
2020-02-18,"Florida",0,0
2020-02-19,"Florida",0,0
2020-02-20,"Florida",0,0
2020-02-21,"Florida",0,0
2020-02-22,"Florida",0,0
2020-02-23,"Florida",0,0
2020-02-24,"Florida",0,0
2020-02-25,"Florida",0,0
2020-02-26,"Florida",0,0
2020-02-27,"Florida",0,0
2020-02-28,"Florida",0,0
2020-02-29,"Florida",0,0
2020-03-01,"Florida",0,0
2020-03-02,"Florida",1,0
2020-03-03,"Florida",2,0
2020-03-04,"Florida",2,0
2020-03-05,"Florida",3,0
2020-03-06,"Florida",3,0
2020-03-07,"Florida",7,0
2020-03-08,"Florida",10,2
2020-03-09,"Florida",13,2
2020-03-10,"Florida",15,2
2020-03-11,"Florida",24,2
2020-03-12,"Florida",30,2
2020-03-13,"Florida",50,2
2020-03-14,"Florida",76,2
2020-03-15,"Florida",100,3
2020-03-16,"Florida",101,3
2020-03-17,"Florida",190,5
2020-03-18,"Florida",306,7
2020-03-19,"Florida",432,9
2020-03-20,"Florida",564,11
2020-03-21,"Florida",763,13
2020-03-22,"Florida",1004,13
2020-03-23,"Florida",1227,18
2020-03-24,"Florida",1412,18
2020-03-25,"Florida",1682,23
2020-03-26,"Florida",2357,29
2020-03-27,"Florida",2900,35
2020-03-28,"Florida",3763,54
2020-03-29,"Florida",4246,56
2020-03-30,"Florida",5473,63
2020-03-31,"Florida",6741,85
2020-04-01,"Florida",6956,87
2020-04-02,"Florida",9008,164
2020-04-03,"Florida",10268,170
2020-04-04,"Florida",11537,195
2020-04-05,"Florida",12350,221
2020-04-06,"Florida",13324,236
2020-04-07,"Florida",14545,283
2020-04-08,"Florida",15456,309
2020-04-09,"Florida",16364,354
2020-04-10,"Florida",17531,390
2020-04-11,"Florida",18494,438
2020-04-12,"Florida",19895,461
2020-04-13,"Florida",21019,499
2020-04-14,"Florida",21628,571
2020-04-15,"Florida",22511,596
2020-04-16,"Florida",23343,668
2020-04-17,"Florida",24759,725
2020-04-18,"Florida",25492,748
2020-04-19,"Florida",26314,774
2020-04-20,"Florida",27059,822
2020-04-21,"Florida",27869,867
2020-04-22,"Florida",28309,893
2020-04-23,"Florida",29648,987
2020-04-24,"Florida",30533,1046
2020-04-25,"Florida",30839,1055
2020-04-26,"Florida",31532,1075
2020-04-27,"Florida",32138,1088
2020-04-28,"Florida",32848,1171
2020-01-22,"Georgia",0,0
2020-01-23,"Georgia",0,0
2020-01-24,"Georgia",0,0
2020-01-25,"Georgia",0,0
2020-01-26,"Georgia",0,0
2020-01-27,"Georgia",0,0
2020-01-28,"Georgia",0,0
2020-01-29,"Georgia",0,0
2020-01-30,"Georgia",0,0
2020-01-31,"Georgia",0,0
2020-02-01,"Georgia",0,0
2020-02-02,"Georgia",0,0
2020-02-03,"Georgia",0,0
2020-02-04,"Georgia",0,0
2020-02-05,"Georgia",0,0
2020-02-06,"Georgia",0,0
2020-02-07,"Georgia",0,0
2020-02-08,"Georgia",0,0
2020-02-09,"Georgia",0,0
2020-02-10,"Georgia",0,0
2020-02-11,"Georgia",0,0
2020-02-12,"Georgia",0,0
2020-02-13,"Georgia",0,0
2020-02-14,"Georgia",0,0
2020-02-15,"Georgia",0,0
2020-02-16,"Georgia",0,0
2020-02-17,"Georgia",0,0
2020-02-18,"Georgia",0,0
2020-02-19,"Georgia",0,0
2020-02-20,"Georgia",0,0
2020-02-21,"Georgia",0,0
2020-02-22,"Georgia",0,0
2020-02-23,"Georgia",0,0
2020-02-24,"Georgia",0,0
2020-02-25,"Georgia",0,0
2020-02-26,"Georgia",0,0
2020-02-27,"Georgia",0,0
2020-02-28,"Georgia",0,0
2020-02-29,"Georgia",0,0
2020-03-01,"Georgia",0,0
2020-03-02,"Georgia",0,0
2020-03-03,"Georgia",2,0
2020-03-04,"Georgia",2,0
2020-03-05,"Georgia",2,0
2020-03-06,"Georgia",3,0
2020-03-07,"Georgia",5,0
2020-03-08,"Georgia",5,0
2020-03-09,"Georgia",10,0
2020-03-10,"Georgia",17,0
2020-03-11,"Georgia",23,0
2020-03-12,"Georgia",31,1
2020-03-13,"Georgia",42,1
2020-03-14,"Georgia",73,1
2020-03-15,"Georgia",99,1
2020-03-16,"Georgia",121,1
2020-03-17,"Georgia",146,1
2020-03-18,"Georgia",197,3
2020-03-19,"Georgia",287,10
2020-03-20,"Georgia",485,14
2020-03-21,"Georgia",555,20
2020-03-22,"Georgia",621,25
2020-03-23,"Georgia",772,25
2020-03-24,"Georgia",1026,32
2020-03-25,"Georgia",1247,40
2020-03-26,"Georgia",1525,48
2020-03-27,"Georgia",2000,64
2020-03-28,"Georgia",2366,69
2020-03-29,"Georgia",2651,80
2020-03-30,"Georgia",2808,87
2020-03-31,"Georgia",3929,111
2020-04-01,"Georgia",4638,139
2020-04-02,"Georgia",5348,163
2020-04-03,"Georgia",5831,184
2020-04-04,"Georgia",6160,201
2020-04-05,"Georgia",6647,211
2020-04-06,"Georgia",7314,229
2020-04-07,"Georgia",8822,329
2020-04-08,"Georgia",9901,362
2020-04-09,"Georgia",10566,379
2020-04-10,"Georgia",11485,416
2020-04-11,"Georgia",12159,429
2020-04-12,"Georgia",12452,433
2020-04-13,"Georgia",13315,465
2020-04-14,"Georgia",14578,525
2020-04-15,"Georgia",14987,552
2020-04-16,"Georgia",15669,587
2020-04-17,"Georgia",17194,650
2020-04-18,"Georgia",17669,673
2020-04-19,"Georgia",18301,687
2020-04-20,"Georgia",19407,775
2020-04-21,"Georgia",19881,798
2020-04-22,"Georgia",21214,848
2020-04-23,"Georgia",21883,881
2020-04-24,"Georgia",22491,899
2020-04-25,"Georgia",23222,907
2020-04-26,"Georgia",23486,916
2020-04-27,"Georgia",24302,995
2020-04-28,"Georgia",24922,1036
2020-01-22,"Grand Princess",0,0
2020-01-23,"Grand Princess",0,0
2020-01-24,"Grand Princess",0,0
2020-01-25,"Grand Princess",0,0
2020-01-26,"Grand Princess",0,0
2020-01-27,"Grand Princess",0,0
2020-01-28,"Grand Princess",0,0
2020-01-29,"Grand Princess",0,0
2020-01-30,"Grand Princess",0,0
2020-01-31,"Grand Princess",0,0
2020-02-01,"Grand Princess",0,0
2020-02-02,"Grand Princess",0,0
2020-02-03,"Grand Princess",0,0
2020-02-04,"Grand Princess",0,0
2020-02-05,"Grand Princess",0,0
2020-02-06,"Grand Princess",0,0
2020-02-07,"Grand Princess",0,0
2020-02-08,"Grand Princess",0,0
2020-02-09,"Grand Princess",0,0
2020-02-10,"Grand Princess",0,0
2020-02-11,"Grand Princess",0,0
2020-02-12,"Grand Princess",0,0
2020-02-13,"Grand Princess",0,0
2020-02-14,"Grand Princess",0,0
2020-02-15,"Grand Princess",0,0
2020-02-16,"Grand Princess",0,0
2020-02-17,"Grand Princess",0,0
2020-02-18,"Grand Princess",0,0
2020-02-19,"Grand Princess",0,0
2020-02-20,"Grand Princess",0,0
2020-02-21,"Grand Princess",0,0
2020-02-22,"Grand Princess",0,0
2020-02-23,"Grand Princess",0,0
2020-02-24,"Grand Princess",0,0
2020-02-25,"Grand Princess",0,0
2020-02-26,"Grand Princess",0,0
2020-02-27,"Grand Princess",0,0
2020-02-28,"Grand Princess",0,0
2020-02-29,"Grand Princess",0,0
2020-03-01,"Grand Princess",0,0
2020-03-02,"Grand Princess",0,0
2020-03-03,"Grand Princess",0,0
2020-03-04,"Grand Princess",0,0
2020-03-05,"Grand Princess",0,0
2020-03-06,"Grand Princess",0,0
2020-03-07,"Grand Princess",0,0
2020-03-08,"Grand Princess",0,0
2020-03-09,"Grand Princess",0,0
2020-03-10,"Grand Princess",0,0
2020-03-11,"Grand Princess",0,0
2020-03-12,"Grand Princess",0,0
2020-03-13,"Grand Princess",0,0
2020-03-14,"Grand Princess",0,0
2020-03-15,"Grand Princess",0,0
2020-03-16,"Grand Princess",20,0
2020-03-17,"Grand Princess",21,0
2020-03-18,"Grand Princess",21,0
2020-03-19,"Grand Princess",22,1
2020-03-20,"Grand Princess",23,1
2020-03-21,"Grand Princess",23,1
2020-03-22,"Grand Princess",30,1
2020-03-23,"Grand Princess",28,1
2020-03-24,"Grand Princess",28,1
2020-03-25,"Grand Princess",28,1
2020-03-26,"Grand Princess",28,1
2020-03-27,"Grand Princess",28,3
2020-03-28,"Grand Princess",103,3
2020-03-29,"Grand Princess",103,3
2020-03-30,"Grand Princess",103,3
2020-03-31,"Grand Princess",103,3
2020-04-01,"Grand Princess",103,3
2020-04-02,"Grand Princess",103,3
2020-04-03,"Grand Princess",103,3
2020-04-04,"Grand Princess",103,3
2020-04-05,"Grand Princess",103,3
2020-04-06,"Grand Princess",103,3
2020-04-07,"Grand Princess",103,3
2020-04-08,"Grand Princess",103,3
2020-04-09,"Grand Princess",103,3
2020-04-10,"Grand Princess",103,3
2020-04-11,"Grand Princess",103,3
2020-04-12,"Grand Princess",103,0
2020-04-13,"Grand Princess",103,0
2020-04-14,"Grand Princess",103,0
2020-04-15,"Grand Princess",103,0
2020-04-16,"Grand Princess",103,0
2020-04-17,"Grand Princess",103,0
2020-04-18,"Grand Princess",103,0
2020-04-19,"Grand Princess",103,0
2020-04-20,"Grand Princess",103,0
2020-04-21,"Grand Princess",103,0
2020-04-22,"Grand Princess",103,0
2020-04-23,"Grand Princess",103,3
2020-04-24,"Grand Princess",103,3
2020-04-25,"Grand Princess",103,3
2020-04-26,"Grand Princess",103,3
2020-04-27,"Grand Princess",103,3
2020-04-28,"Grand Princess",103,3
2020-01-22,"Guam",0,0
2020-01-23,"Guam",0,0
2020-01-24,"Guam",0,0
2020-01-25,"Guam",0,0
2020-01-26,"Guam",0,0
2020-01-27,"Guam",0,0
2020-01-28,"Guam",0,0
2020-01-29,"Guam",0,0
2020-01-30,"Guam",0,0
2020-01-31,"Guam",0,0
2020-02-01,"Guam",0,0
2020-02-02,"Guam",0,0
2020-02-03,"Guam",0,0
2020-02-04,"Guam",0,0
2020-02-05,"Guam",0,0
2020-02-06,"Guam",0,0
2020-02-07,"Guam",0,0
2020-02-08,"Guam",0,0
2020-02-09,"Guam",0,0
2020-02-10,"Guam",0,0
2020-02-11,"Guam",0,0
2020-02-12,"Guam",0,0
2020-02-13,"Guam",0,0
2020-02-14,"Guam",0,0
2020-02-15,"Guam",0,0
2020-02-16,"Guam",0,0
2020-02-17,"Guam",0,0
2020-02-18,"Guam",0,0
2020-02-19,"Guam",0,0
2020-02-20,"Guam",0,0
2020-02-21,"Guam",0,0
2020-02-22,"Guam",0,0
2020-02-23,"Guam",0,0
2020-02-24,"Guam",0,0
2020-02-25,"Guam",0,0
2020-02-26,"Guam",0,0
2020-02-27,"Guam",0,0
2020-02-28,"Guam",0,0
2020-02-29,"Guam",0,0
2020-03-01,"Guam",0,0
2020-03-02,"Guam",0,0
2020-03-03,"Guam",0,0
2020-03-04,"Guam",0,0
2020-03-05,"Guam",0,0
2020-03-06,"Guam",0,0
2020-03-07,"Guam",0,0
2020-03-08,"Guam",0,0
2020-03-09,"Guam",0,0
2020-03-10,"Guam",0,0
2020-03-11,"Guam",0,0
2020-03-12,"Guam",0,0
2020-03-13,"Guam",0,0
2020-03-14,"Guam",0,0
2020-03-15,"Guam",0,0
2020-03-16,"Guam",3,0
2020-03-17,"Guam",3,0
2020-03-18,"Guam",5,0
2020-03-19,"Guam",12,0
2020-03-20,"Guam",14,0
2020-03-21,"Guam",15,0
2020-03-22,"Guam",27,1
2020-03-23,"Guam",29,1
2020-03-24,"Guam",32,1
2020-03-25,"Guam",37,1
2020-03-26,"Guam",45,1
2020-03-27,"Guam",51,1
2020-03-28,"Guam",55,1
2020-03-29,"Guam",56,1
2020-03-30,"Guam",58,1
2020-03-31,"Guam",69,2
2020-04-01,"Guam",77,3
2020-04-02,"Guam",82,3
2020-04-03,"Guam",84,4
2020-04-04,"Guam",93,4
2020-04-05,"Guam",112,4
2020-04-06,"Guam",113,4
2020-04-07,"Guam",121,4
2020-04-08,"Guam",121,4
2020-04-09,"Guam",128,4
2020-04-10,"Guam",130,4
2020-04-11,"Guam",133,5
2020-04-12,"Guam",133,5
2020-04-13,"Guam",133,5
2020-04-14,"Guam",133,5
2020-04-15,"Guam",135,5
2020-04-16,"Guam",135,5
2020-04-17,"Guam",136,5
2020-04-18,"Guam",136,5
2020-04-19,"Guam",136,5
2020-04-20,"Guam",136,5
2020-04-21,"Guam",136,5
2020-04-22,"Guam",136,5
2020-04-23,"Guam",139,5
2020-04-24,"Guam",141,5
2020-04-25,"Guam",141,5
2020-04-26,"Guam",141,5
2020-04-27,"Guam",141,5
2020-04-28,"Guam",141,5
2020-01-22,"Hawaii",0,0
2020-01-23,"Hawaii",0,0
2020-01-24,"Hawaii",0,0
2020-01-25,"Hawaii",0,0
2020-01-26,"Hawaii",0,0
2020-01-27,"Hawaii",0,0
2020-01-28,"Hawaii",0,0
2020-01-29,"Hawaii",0,0
2020-01-30,"Hawaii",0,0
2020-01-31,"Hawaii",0,0
2020-02-01,"Hawaii",0,0
2020-02-02,"Hawaii",0,0
2020-02-03,"Hawaii",0,0
2020-02-04,"Hawaii",0,0
2020-02-05,"Hawaii",0,0
2020-02-06,"Hawaii",0,0
2020-02-07,"Hawaii",0,0
2020-02-08,"Hawaii",0,0
2020-02-09,"Hawaii",0,0
2020-02-10,"Hawaii",0,0
2020-02-11,"Hawaii",0,0
2020-02-12,"Hawaii",0,0
2020-02-13,"Hawaii",0,0
2020-02-14,"Hawaii",0,0
2020-02-15,"Hawaii",0,0
2020-02-16,"Hawaii",0,0
2020-02-17,"Hawaii",0,0
2020-02-18,"Hawaii",0,0
2020-02-19,"Hawaii",0,0
2020-02-20,"Hawaii",0,0
2020-02-21,"Hawaii",0,0
2020-02-22,"Hawaii",0,0
2020-02-23,"Hawaii",0,0
2020-02-24,"Hawaii",0,0
2020-02-25,"Hawaii",0,0
2020-02-26,"Hawaii",0,0
2020-02-27,"Hawaii",0,0
2020-02-28,"Hawaii",0,0
2020-02-29,"Hawaii",0,0
2020-03-01,"Hawaii",0,0
2020-03-02,"Hawaii",0,0
2020-03-03,"Hawaii",0,0
2020-03-04,"Hawaii",0,0
2020-03-05,"Hawaii",0,0
2020-03-06,"Hawaii",0,0
2020-03-07,"Hawaii",1,0
2020-03-08,"Hawaii",1,0
2020-03-09,"Hawaii",1,0
2020-03-10,"Hawaii",3,0
2020-03-11,"Hawaii",2,0
2020-03-12,"Hawaii",2,0
2020-03-13,"Hawaii",2,0
2020-03-14,"Hawaii",4,0
2020-03-15,"Hawaii",6,0
2020-03-16,"Hawaii",8,0
2020-03-17,"Hawaii",10,0
2020-03-18,"Hawaii",15,0
2020-03-19,"Hawaii",25,0
2020-03-20,"Hawaii",36,0
2020-03-21,"Hawaii",36,0
2020-03-22,"Hawaii",53,0
2020-03-23,"Hawaii",56,0
2020-03-24,"Hawaii",90,1
2020-03-25,"Hawaii",91,0
2020-03-26,"Hawaii",95,0
2020-03-27,"Hawaii",106,0
2020-03-28,"Hawaii",149,0
2020-03-29,"Hawaii",149,0
2020-03-30,"Hawaii",175,0
2020-03-31,"Hawaii",204,0
2020-04-01,"Hawaii",224,1
2020-04-02,"Hawaii",256,1
2020-04-03,"Hawaii",319,3
2020-04-04,"Hawaii",351,3
2020-04-05,"Hawaii",371,4
2020-04-06,"Hawaii",387,5
2020-04-07,"Hawaii",410,5
2020-04-08,"Hawaii",410,5
2020-04-09,"Hawaii",442,6
2020-04-10,"Hawaii",442,6
2020-04-11,"Hawaii",465,8
2020-04-12,"Hawaii",499,9
2020-04-13,"Hawaii",504,9
2020-04-14,"Hawaii",511,9
2020-04-15,"Hawaii",524,9
2020-04-16,"Hawaii",530,9
2020-04-17,"Hawaii",541,9
2020-04-18,"Hawaii",574,9
2020-04-19,"Hawaii",580,10
2020-04-20,"Hawaii",584,10
2020-04-21,"Hawaii",586,10
2020-04-22,"Hawaii",592,12
2020-04-23,"Hawaii",596,12
2020-04-24,"Hawaii",601,13
2020-04-25,"Hawaii",605,13
2020-04-26,"Hawaii",606,14
2020-04-27,"Hawaii",607,16
2020-04-28,"Hawaii",609,16
2020-01-22,"Idaho",0,0
2020-01-23,"Idaho",0,0
2020-01-24,"Idaho",0,0
2020-01-25,"Idaho",0,0
2020-01-26,"Idaho",0,0
2020-01-27,"Idaho",0,0
2020-01-28,"Idaho",0,0
2020-01-29,"Idaho",0,0
2020-01-30,"Idaho",0,0
2020-01-31,"Idaho",0,0
2020-02-01,"Idaho",0,0
2020-02-02,"Idaho",0,0
2020-02-03,"Idaho",0,0
2020-02-04,"Idaho",0,0
2020-02-05,"Idaho",0,0
2020-02-06,"Idaho",0,0
2020-02-07,"Idaho",0,0
2020-02-08,"Idaho",0,0
2020-02-09,"Idaho",0,0
2020-02-10,"Idaho",0,0
2020-02-11,"Idaho",0,0
